Code_Insee,NomCommune,EPCI,Dept,Pop,offres,Densite
51246,Favresse,CU du Grand Reims,Marne,230,,
51247,Fèrebrianges,CC Perthois-Bocage et Der,Marne,154,,
51248,Fère-Champenoise,CC des Paysages de la Champagne,Marne,2188,,
51249,Festigny,CC du Sud Marnais,Marne,404,,
51250,Fismes,CC des Paysages de la Champagne,Marne,5536,,
51251,Flavigny,CU du Grand Reims,Marne,170,,
51252,Fleury-la-Rivière,"CA Épernay, Coteaux et Plaine de Champagne",Marne,523,,
51253,Florent-en-Argonne,CC des Paysages de la Champagne,Marne,240,,
51254,Fontaine-Denis-Nuisy,CC de l'Argonne Champenoise,Marne,235,,
51255,Fontaine-en-Dormois,CC de Sézanne-Sud Ouest Marnais,Marne,13,,
51256,Fontaine-sur-Ay,CC de l'Argonne Champenoise,Marne,351,,
51258,La Forestière,CC de la Grande Vallée de la Marne,Marne,231,,
51259,Francheville,CC de Sézanne-Sud Ouest Marnais,Marne,211,,
51260,Le Fresne,CC de la Moivre à la Coole,Marne,77,,
51262,Frignicourt,CC de la Moivre à la Coole,Marne,1914,,
51263,Fromentières,"CC de Vitry, Champagne et Der",Marne,384,,
51264,Le Gault-Soigny,CC de la Brie Champenoise,Marne,544,,
51265,Gaye,CC de la Brie Champenoise,Marne,600,,
51266,Germaine,CC de Sézanne-Sud Ouest Marnais,Marne,529,,
51267,Germigny,CC de la Grande Vallée de la Marne,Marne,182,,
51268,Germinon,CU du Grand Reims,Marne,178,,
51269,Giffaumont-Champaubert,"CA Épernay, Coteaux et Plaine de Champagne",Marne,273,,
51270,Gigny-Bussy,CC Perthois-Bocage et Der,Marne,233,,
51272,Givry-en-Argonne,CC Perthois-Bocage et Der,Marne,453,,
51273,Givry-lès-Loisy,CC de l'Argonne Champenoise,Marne,76,,
51274,Gizaucourt,"CA Épernay, Coteaux et Plaine de Champagne",Marne,118,,
51275,Glannes,CC de l'Argonne Champenoise,Marne,192,,
51276,Gourgançon,"CC de Vitry, Champagne et Der",Marne,156,,
51277,Sainte-Marie-du-Lac-Nuisement,CC du Sud Marnais,Marne,270,,
51278,Les Grandes-Loges,CC Perthois-Bocage et Der,Marne,279,,
51279,Granges-sur-Aube,CA de Châlons-en-Champagne,Marne,185,,
51280,Gratreuil,CC de Sézanne-Sud Ouest Marnais,Marne,28,,
51281,Grauves,CC de l'Argonne Champenoise,Marne,632,,
51282,Gueux,"CA Épernay, Coteaux et Plaine de Champagne",Marne,1738,,
51283,Hans,CU du Grand Reims,Marne,152,,
51284,Haussignémont,CC de l'Argonne Champenoise,Marne,287,,
51285,Haussimont,CC Perthois-Bocage et Der,Marne,145,,
51286,Hauteville,CA de Châlons-en-Champagne,Marne,249,,
51287,Hautvillers,CA de Saint-Dizier Der et Blaise,Marne,713,,
51288,Heiltz-le-Hutier,CC de la Grande Vallée de la Marne,Marne,242,,
51289,Heiltz-le-Maurupt,CC Perthois-Bocage et Der,Marne,428,,
51290,Heiltz-l'Évêque,CC Côtes de Champagne et Val de Saulx,Marne,306,,
51291,Hermonville,CC Côtes de Champagne et Val de Saulx,Marne,1448,,
51292,Herpont,CU du Grand Reims,Marne,141,,
51293,Heutrégiville,CC de l'Argonne Champenoise,Marne,450,,
51294,Hourges,CU du Grand Reims,Marne,82,,
51295,Huiron,CU du Grand Reims,Marne,304,,
51296,Humbauville,"CC de Vitry, Champagne et Der",Marne,80,,
51298,Igny-Comblizy,"CC de Vitry, Champagne et Der",Marne,415,,
51299,Isles-sur-Suippe,CC des Paysages de la Champagne,Marne,912,,
51300,Isle-sur-Marne,CU du Grand Reims,Marne,101,,
51301,Isse,CC Perthois-Bocage et Der,Marne,123,,
51302,Les Istres-et-Bury,CA de Châlons-en-Champagne,Marne,98,,
51303,Jâlons,"CA Épernay, Coteaux et Plaine de Champagne",Marne,571,,
51304,Janvilliers,CA de Châlons-en-Champagne,Marne,171,,
51305,Janvry,CC de la Brie Champenoise,Marne,133,,
51306,Joiselle,CU du Grand Reims,Marne,103,,
51307,Jonchery-sur-Suippe,CC de Sézanne-Sud Ouest Marnais,Marne,225,,
51308,Jonchery-sur-Vesle,CC de la Région de Suippes,Marne,1910,,
51309,Jonquery,CU du Grand Reims,Marne,118,,
51310,Jouy-lès-Reims,CU du Grand Reims,Marne,222,,
51311,Jussecourt-Minecourt,CU du Grand Reims,Marne,210,,
51312,Juvigny,CC Côtes de Champagne et Val de Saulx,Marne,953,,
51313,Lachy,CA de Châlons-en-Champagne,Marne,336,,
51314,Lagery,CC de Sézanne-Sud Ouest Marnais,Marne,220,,
51315,Landricourt,CU du Grand Reims,Marne,150,,
51316,Larzicourt,CA de Saint-Dizier Der et Blaise,Marne,284,,
51317,Laval-sur-Tourbe,CC Perthois-Bocage et Der,Marne,58,,
51318,Lavannes,CC de la Région de Suippes,Marne,608,,
51319,Lenharrée,CU du Grand Reims,Marne,98,,
51320,Leuvrigny,CA de Châlons-en-Champagne,Marne,347,,
51321,Lhéry,CC des Paysages de la Champagne,Marne,86,,
51322,Lignon,CU du Grand Reims,Marne,127,,
51323,Linthelles,"CC de Vitry, Champagne et Der",Marne,114,,
51324,Linthes,CC de Sézanne-Sud Ouest Marnais,Marne,117,,
51325,Lisse-en-Champagne,CC de Sézanne-Sud Ouest Marnais,Marne,124,,
51326,Livry-Louvercy,CC Côtes de Champagne et Val de Saulx,Marne,1116,,
51327,Loisy-en-Brie,CA de Châlons-en-Champagne,Marne,202,,
51328,Loisy-sur-Marne,"CA Épernay, Coteaux et Plaine de Champagne",Marne,1121,,
51329,Loivre,"CC de Vitry, Champagne et Der",Marne,1300,,
51333,Ludes,CU du Grand Reims,Marne,647,,
51334,Luxémont-et-Villotte,CU du Grand Reims,Marne,460,,
51336,Maffrécourt,CC Perthois-Bocage et Der,Marne,58,,
51337,Magneux,CC de l'Argonne Champenoise,Marne,169,,
51338,Mailly-Champagne,CU du Grand Reims,Marne,678,,
51339,Mairy-sur-Marne,CU du Grand Reims,Marne,558,,
51340,Maisons-en-Champagne,CC de la Moivre à la Coole,Marne,545,,
51341,Malmy,"CC de Vitry, Champagne et Der",Marne,35,,
51342,Mancy,CC de l'Argonne Champenoise,Marne,258,,
51343,Marcilly-sur-Seine,"CA Épernay, Coteaux et Plaine de Champagne",Marne,654,,
51344,Mardeuil,CC de Sézanne-Sud Ouest Marnais,Marne,1523,,
51345,Mareuil-en-Brie,"CA Épernay, Coteaux et Plaine de Champagne",Marne,277,,
51346,Mareuil-le-Port,CC des Paysages de la Champagne,Marne,1184,,
51348,Marfaux,CC des Paysages de la Champagne,Marne,124,,
51349,Margerie-Hancourt,CU du Grand Reims,Marne,186,,
51350,Margny,"CC de Vitry, Champagne et Der",Marne,127,,
51351,Marigny,CC de la Brie Champenoise,Marne,108,,
51352,Marolles,CC du Sud Marnais,Marne,912,,
51353,Marsangis,"CC de Vitry, Champagne et Der",Marne,49,,
51354,Marson,CC de Sézanne-Sud Ouest Marnais,Marne,298,,
51355,Massiges,CC de la Moivre à la Coole,Marne,49,,
51356,Matignicourt-Goncourt,CC de l'Argonne Champenoise,Marne,150,,
51357,Matougues,CC Perthois-Bocage et Der,Marne,606,,
51358,Maurupt-le-Montois,CA de Châlons-en-Champagne,Marne,592,,
51359,Mécringes,CA de Saint-Dizier Der et Blaise,Marne,207,,
51360,Le Meix-Saint-Epoing,CC de la Brie Champenoise,Marne,284,,
51361,Le Meix-Tiercelin,CC de Sézanne-Sud Ouest Marnais,Marne,176,,
51362,Merfy,"CC de Vitry, Champagne et Der",Marne,625,,
51363,Merlaut,CU du Grand Reims,Marne,243,,
51364,Méry-Prémecy,CC Côtes de Champagne et Val de Saulx,Marne,62,,
51365,Les Mesneux,CU du Grand Reims,Marne,881,,
51367,Le Mesnil-sur-Oger,CU du Grand Reims,Marne,1124,,
51368,Minaucourt-le-Mesnil-lès-Hurlus,"CA Épernay, Coteaux et Plaine de Champagne",Marne,53,,
51369,Mœurs-Verdey,CC de l'Argonne Champenoise,Marne,327,,
51370,Moiremont,CC de Sézanne-Sud Ouest Marnais,Marne,209,,
51371,Moivre,CC de l'Argonne Champenoise,Marne,63,,
51372,Moncetz-Longevas,CC de la Moivre à la Coole,Marne,544,,
51373,Moncetz-l'Abbaye,CA de Châlons-en-Champagne,Marne,99,,
51374,Mondement-Montgivroux,CC Perthois-Bocage et Der,Marne,29,,
51375,Montbré,CC de Sézanne-Sud Ouest Marnais,Marne,282,,
51376,Montgenost,CU du Grand Reims,Marne,157,,
51377,Montépreux,CC de Sézanne-Sud Ouest Marnais,Marne,45,,
51378,Monthelon,CA de Châlons-en-Champagne,Marne,359,,
51379,Montigny-sur-Vesle,"CA Épernay, Coteaux et Plaine de Champagne",Marne,524,,
51380,Montmirail,CU du Grand Reims,Marne,3648,,
51381,Montmort-Lucy,CC de la Brie Champenoise,Marne,617,,
51382,Mont-sur-Courville,CC des Paysages de la Champagne,Marne,131,,
51384,Morangis,CU du Grand Reims,Marne,396,,
51386,Morsains,"CA Épernay, Coteaux et Plaine de Champagne",Marne,136,,
51387,Moslins,CC de la Brie Champenoise,Marne,311,,
51388,Mourmelon-le-Grand,"CA Épernay, Coteaux et Plaine de Champagne",Marne,5132,,
51389,Mourmelon-le-Petit,CA de Châlons-en-Champagne,Marne,826,,
51390,Moussy,CA de Châlons-en-Champagne,Marne,774,,
51391,Muizon,"CA Épernay, Coteaux et Plaine de Champagne",Marne,2225,,
51392,Mutigny,CU du Grand Reims,Marne,193,,
51393,Nanteuil-la-Forêt,CC de la Grande Vallée de la Marne,Marne,289,,
51395,Nesle-la-Reposte,CC de la Grande Vallée de la Marne,Marne,107,,
51396,Nesle-le-Repons,CC de Sézanne-Sud Ouest Marnais,Marne,153,,
51397,La Neuville-aux-Bois,CC des Paysages de la Champagne,Marne,145,,
51398,La Neuville-aux-Larris,CC de l'Argonne Champenoise,Marne,172,,
51399,La Neuville-au-Pont,CC des Paysages de la Champagne,Marne,557,,
51402,Neuvy,CC de l'Argonne Champenoise,Marne,262,,
51403,Nogent-l'Abbesse,CC de Sézanne-Sud Ouest Marnais,Marne,542,,
51404,Noirlieu,CU du Grand Reims,Marne,112,,
51406,Norrois,CC de l'Argonne Champenoise,Marne,150,,
51407,La Noue,CC Perthois-Bocage et Der,Marne,412,,
51409,Nuisement-sur-Coole,CC de Sézanne-Sud Ouest Marnais,Marne,367,,
51410,Œuilly,CC de la Moivre à la Coole,Marne,658,,
51412,Ognes,CC des Paysages de la Champagne,Marne,65,,
51413,Oiry,CC du Sud Marnais,Marne,850,,
51414,Olizy,"CA Épernay, Coteaux et Plaine de Champagne",Marne,165,,
51415,Omey,CU du Grand Reims,Marne,211,,
51416,Orbais-l'Abbaye,CC de la Moivre à la Coole,Marne,564,,
51417,Orconte,CC des Paysages de la Champagne,Marne,389,,
51418,Ormes,CC Perthois-Bocage et Der,Marne,439,3,0.006833713
51419,Outines,CU du Grand Reims,Marne,139,,
51420,Outrepont,CC Perthois-Bocage et Der,Marne,86,,
51421,Oyes,CC Côtes de Champagne et Val de Saulx,Marne,89,,
51422,Pargny-lès-Reims,CC de Sézanne-Sud Ouest Marnais,Marne,472,,
51423,Pargny-sur-Saulx,CU du Grand Reims,Marne,1876,1,0.000533049
51424,Passavant-en-Argonne,CC Côtes de Champagne et Val de Saulx,Marne,210,,
51425,Passy-Grigny,CC de l'Argonne Champenoise,Marne,394,,
51426,Péas,CC des Paysages de la Champagne,Marne,70,,
51428,Les Petites-Loges,CC de Sézanne-Sud Ouest Marnais,Marne,489,,
51429,Pévy,CU du Grand Reims,Marne,207,,
51430,Pierre-Morains,CU du Grand Reims,Marne,93,,
51431,Pierry,"CA Épernay, Coteaux et Plaine de Champagne",Marne,1207,,
51432,Pleurs,"CA Épernay, Coteaux et Plaine de Champagne",Marne,875,,
51433,Plichancourt,CC du Sud Marnais,Marne,247,,
51434,Plivot,CC Côtes de Champagne et Val de Saulx,Marne,769,,
51435,Pocancy,"CA Épernay, Coteaux et Plaine de Champagne",Marne,170,,
51436,Pogny,"CA Épernay, Coteaux et Plaine de Champagne",Marne,934,,
51437,Poilly,CC de la Moivre à la Coole,Marne,99,,
51438,Poix,CU du Grand Reims,Marne,72,,
51439,Pomacle,CC de la Moivre à la Coole,Marne,461,,
51440,Pontfaverger-Moronvilliers,CU du Grand Reims,Marne,1771,,
51441,Ponthion,CU du Grand Reims,Marne,110,,
51442,Possesse,CC Côtes de Champagne et Val de Saulx,Marne,159,,
51443,Potangis,CC Côtes de Champagne et Val de Saulx,Marne,131,,
51444,Pouillon,CC de Sézanne-Sud Ouest Marnais,Marne,502,,
51445,Pourcy,CU du Grand Reims,Marne,194,,
51446,Pringy,CU du Grand Reims,Marne,425,,
51447,Prosnes,"CC de Vitry, Champagne et Der",Marne,492,,
51448,Prouilly,CU du Grand Reims,Marne,564,,
51449,Prunay,CU du Grand Reims,Marne,1058,,
51450,Puisieulx,CU du Grand Reims,Marne,423,,
51451,Queudes,CU du Grand Reims,Marne,102,,
51452,Rapsécourt,CC de Sézanne-Sud Ouest Marnais,Marne,37,,
51453,Recy,CC de l'Argonne Champenoise,Marne,1061,,
51454,Reims,CA de Châlons-en-Champagne,Marne,185576,13,7.01E-05
51455,Reims-la-Brûlée,CU du Grand Reims,Marne,231,,
51456,Remicourt,CC Côtes de Champagne et Val de Saulx,Marne,58,,
51457,Reuil,CC de l'Argonne Champenoise,Marne,296,,
51458,Reuves,CC des Paysages de la Champagne,Marne,71,,
51459,Réveillon,CC de Sézanne-Sud Ouest Marnais,Marne,107,,
51460,Rieux,CC de Sézanne-Sud Ouest Marnais,Marne,203,1,0.004926108
51461,Rilly-la-Montagne,CC de la Brie Champenoise,Marne,1009,,
51463,Les Rivières-Henruel,CU du Grand Reims,Marne,183,,
51464,Romain,"CC de Vitry, Champagne et Der",Marne,333,,
51465,Romery,CU du Grand Reims,Marne,159,,
51466,Romigny,CC des Paysages de la Champagne,Marne,218,,
51468,Rosnay,CU du Grand Reims,Marne,363,,
51469,Rouffy,CU du Grand Reims,Marne,119,,
51470,Rouvroy-Ripont,"CA Épernay, Coteaux et Plaine de Champagne",Marne,8,,
51471,Sacy,CC de l'Argonne Champenoise,Marne,374,,
51472,Saint-Amand-sur-Fion,CU du Grand Reims,Marne,1041,,
51473,Saint-Bon,CC Côtes de Champagne et Val de Saulx,Marne,117,,
51474,Saint-Brice-Courcelles,CC de Sézanne-Sud Ouest Marnais,Marne,3573,,
51475,Saint-Chéron,CU du Grand Reims,Marne,63,,
51476,Saint-Étienne-au-Temple,"CC de Vitry, Champagne et Der",Marne,824,,
51477,Saint-Étienne-sur-Suippe,CA de Châlons-en-Champagne,Marne,320,,
51478,Saint-Eulien,CU du Grand Reims,Marne,452,,
51479,Saint-Euphraise-et-Clairizet,CA de Saint-Dizier Der et Blaise,Marne,239,,
51480,Sainte-Gemme,CU du Grand Reims,Marne,142,,
51482,Saint-Germain-la-Ville,CC des Paysages de la Champagne,Marne,684,,
51483,Saint-Gibrien,CC de la Moivre à la Coole,Marne,545,,
51484,Saint-Gilles,CA de Châlons-en-Champagne,Marne,297,1,0.003367003
51485,Saint-Hilaire-au-Temple,CU du Grand Reims,Marne,348,,
51486,Saint-Hilaire-le-Grand,CA de Châlons-en-Champagne,Marne,367,,
51487,Saint-Hilaire-le-Petit,CC de la Région de Suippes,Marne,346,,
51488,Saint-Imoges,CU du Grand Reims,Marne,345,,
51489,Saint-Jean-devant-Possesse,CC de la Grande Vallée de la Marne,Marne,34,,
51490,Saint-Jean-sur-Moivre,CC Côtes de Champagne et Val de Saulx,Marne,213,,
51491,Saint-Jean-sur-Tourbe,CC de la Moivre à la Coole,Marne,95,,
51492,Saint-Just-Sauvage,CC de la Région de Suippes,Marne,1500,,
51493,Saint-Léonard,CC de Sézanne-Sud Ouest Marnais,Marne,109,,
51495,Saint-Loup,CU du Grand Reims,Marne,88,,
51496,Saint-Lumier-en-Champagne,CC de Sézanne-Sud Ouest Marnais,Marne,268,,
51497,Saint-Lumier-la-Populeuse,CC Côtes de Champagne et Val de Saulx,Marne,49,,
51498,Saint-Mard-sur-Auve,CC Côtes de Champagne et Val de Saulx,Marne,65,,
51499,Saint-Mard-lès-Rouffy,CC de l'Argonne Champenoise,Marne,170,,
51500,Saint-Mard-sur-le-Mont,"CA Épernay, Coteaux et Plaine de Champagne",Marne,118,,
51501,Sainte-Marie-à-Py,CC de l'Argonne Champenoise,Marne,203,,
51502,Saint-Martin-aux-Champs,CC de la Région de Suippes,Marne,104,,
51503,Saint-Martin-l'Heureux,CC de la Moivre à la Coole,Marne,86,,
51504,Saint-Martin-sur-le-Pré,CU du Grand Reims,Marne,829,,
51505,Saint-Masmes,CA de Châlons-en-Champagne,Marne,466,,
51506,Saint-Memmie,CU du Grand Reims,Marne,5589,,
51507,Sainte-Menehould,CA de Châlons-en-Champagne,Marne,4234,1,0.000236183
51508,Saint-Ouen-Domprot,CC de l'Argonne Champenoise,Marne,211,,
51509,Saint-Pierre,"CC de Vitry, Champagne et Der",Marne,309,5,0.01618123
51510,Saint-Quentin-les-Marais,CA de Châlons-en-Champagne,Marne,141,,
51511,Saint-Quentin-le-Verger,CC Côtes de Champagne et Val de Saulx,Marne,123,,
51512,Saint-Quentin-sur-Coole,CC de Sézanne-Sud Ouest Marnais,Marne,105,,
51513,Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson,CC de la Moivre à la Coole,Marne,524,,
51514,Saint-Remy-sous-Broyes,CC Perthois-Bocage et Der,Marne,107,,
51515,Saint-Remy-sur-Bussy,CC de Sézanne-Sud Ouest Marnais,Marne,351,,
51516,Saint-Saturnin,CC de la Région de Suippes,Marne,59,,
51517,Saint-Souplet-sur-Py,CC de Sézanne-Sud Ouest Marnais,Marne,129,,
51518,Saint-Thierry,CU du Grand Reims,Marne,650,,
51519,Saint-Thomas-en-Argonne,CU du Grand Reims,Marne,42,,
51520,Saint-Utin,CC de l'Argonne Champenoise,Marne,80,,
51521,Saint-Vrain,"CC de Vitry, Champagne et Der",Marne,235,,
51522,Sapignicourt,CA de Saint-Dizier Der et Blaise,Marne,414,,
51523,Sarcy,CA de Saint-Dizier Der et Blaise,Marne,258,,
51524,Saron-sur-Aube,CU du Grand Reims,Marne,310,,
51525,Sarry,CC de Sézanne-Sud Ouest Marnais,Marne,2132,,
51526,Saudoy,CA de Châlons-en-Champagne,Marne,379,,
51527,Savigny-sur-Ardres,CC de Sézanne-Sud Ouest Marnais,Marne,274,,
51528,Scrupt,CU du Grand Reims,Marne,132,,
51529,Selles,CC Perthois-Bocage et Der,Marne,406,,
51530,Sept-Saulx,CU du Grand Reims,Marne,626,,
51531,Sermaize-les-Bains,CU du Grand Reims,Marne,1941,,
51532,Sermiers,CC Côtes de Champagne et Val de Saulx,Marne,575,,
51533,Servon-Melzicourt,CU du Grand Reims,Marne,109,,
51534,Serzy-et-Prin,CC de l'Argonne Champenoise,Marne,211,,
51535,Sézanne,CU du Grand Reims,Marne,4942,,
51536,Sillery,CC de Sézanne-Sud Ouest Marnais,Marne,1761,,
51537,Sivry-Ante,CU du Grand Reims,Marne,187,,
51538,Sogny-aux-Moulins,CC de l'Argonne Champenoise,Marne,113,,
51539,Sogny-en-l'Angle,CC de la Moivre à la Coole,Marne,62,,
51542,Soizy-aux-Bois,CC Côtes de Champagne et Val de Saulx,Marne,185,,
51543,Somme-Bionne,CC de la Brie Champenoise,Marne,88,,
51544,Sommepy-Tahure,CC de l'Argonne Champenoise,Marne,639,,
51545,Sommesous,CC de la Région de Suippes,Marne,547,,
51546,Somme-Suippe,CA de Châlons-en-Champagne,Marne,639,,
51547,Somme-Tourbe,CC de la Région de Suippes,Marne,146,,
51548,Somme-Vesle,CC de la Région de Suippes,Marne,675,,
51549,Somme-Yèvre,CC de la Moivre à la Coole,Marne,120,,
51550,Sompuis,CC de l'Argonne Champenoise,Marne,303,,
51551,Somsois,"CC de Vitry, Champagne et Der",Marne,202,,
51552,Songy,"CC de Vitry, Champagne et Der",Marne,267,,
51553,Souain-Perthes-lès-Hurlus,"CC de Vitry, Champagne et Der",Marne,243,,
51555,Soudé,CC de la Région de Suippes,Marne,183,,
51556,Soudron,CA de Châlons-en-Champagne,Marne,306,,
51557,Soulanges,CA de Châlons-en-Champagne,Marne,479,,
51558,Soulières,"CC de Vitry, Champagne et Der",Marne,143,,
51559,Suippes,"CA Épernay, Coteaux et Plaine de Champagne",Marne,3960,,
51560,Suizy-le-Franc,CC de la Région de Suippes,Marne,110,,
51562,Taissy,CC des Paysages de la Champagne,Marne,2235,,
51563,Talus-Saint-Prix,CU du Grand Reims,Marne,112,,
51564,Val de Livre,CC des Paysages de la Champagne,Marne,650,,
51565,Thaas,CC de la Grande Vallée de la Marne,Marne,99,,
51566,Thibie,CC du Sud Marnais,Marne,293,,
51567,Thiéblemont-Farémont,CA de Châlons-en-Champagne,Marne,547,,
51568,Thil,CC Perthois-Bocage et Der,Marne,300,,
51569,Thillois,CU du Grand Reims,Marne,517,,
51570,Le Thoult-Trosnay,CU du Grand Reims,Marne,105,,
51571,Val-de-Vesle,CC de la Brie Champenoise,Marne,922,,
51572,Tilloy-et-Bellay,CU du Grand Reims,Marne,229,,
51573,Tinqueux,CC de la Région de Suippes,Marne,10169,,
51574,Togny-aux-Bœufs,CU du Grand Reims,Marne,139,,
51576,Tours-sur-Marne,CC de la Moivre à la Coole,Marne,1396,,
51577,Tramery,CC de la Grande Vallée de la Marne,Marne,154,,
51578,Trécon,CU du Grand Reims,Marne,83,,
51579,Tréfols,"CA Épernay, Coteaux et Plaine de Champagne",Marne,171,,
51580,Trépail,CC de la Brie Champenoise,Marne,436,,
51581,Treslon,CU du Grand Reims,Marne,243,,
51582,Trigny,CU du Grand Reims,Marne,552,,
51583,Trois-Fontaines-l'Abbaye,CU du Grand Reims,Marne,203,,
51584,Trois-Puits,CA de Saint-Dizier Der et Blaise,Marne,155,,
51585,Troissy,CU du Grand Reims,Marne,922,,
51586,Unchair,CC des Paysages de la Champagne,Marne,170,,
51587,Vadenay,CU du Grand Reims,Marne,247,,
51588,Valmy,CA de Châlons-en-Champagne,Marne,299,,
51589,Vanault-le-Châtel,CC de l'Argonne Champenoise,Marne,179,,
51590,Vanault-les-Dames,CC Côtes de Champagne et Val de Saulx,Marne,371,,
51591,Vandeuil,CC Côtes de Champagne et Val de Saulx,Marne,199,,
51592,Vandières,CU du Grand Reims,Marne,313,,
51594,Vassimont-et-Chapelaine,CC des Paysages de la Champagne,Marne,62,,
51595,Vatry,CA de Châlons-en-Champagne,Marne,160,,
51596,Vauchamps,CA de Châlons-en-Champagne,Marne,370,,
51597,Vauciennes,CC de la Brie Champenoise,Marne,339,,
51598,Vauclerc,CC des Paysages de la Champagne,Marne,515,,
51599,Vaudemange,CC Côtes de Champagne et Val de Saulx,Marne,314,,
51600,Vaudesincourt,CU du Grand Reims,Marne,93,,
51601,Vavray-le-Grand,CU du Grand Reims,Marne,164,,
51602,Vavray-le-Petit,CC Côtes de Champagne et Val de Saulx,Marne,69,,
51603,Vélye,CC Côtes de Champagne et Val de Saulx,Marne,198,,
51604,Ventelay,"CA Épernay, Coteaux et Plaine de Champagne",Marne,265,,
51605,Venteuil,CU du Grand Reims,Marne,539,,
51607,Verdon,CC des Paysages de la Champagne,Marne,211,,
51608,Vernancourt,CC de la Brie Champenoise,Marne,92,,
51609,Verneuil,CC Côtes de Champagne et Val de Saulx,Marne,860,,
51610,Verrières,CC des Paysages de la Champagne,Marne,408,1,0.00245098
51611,Vert-Toulon,CC de l'Argonne Champenoise,Marne,295,,
51612,Blancs-Coteaux,"CA Épernay, Coteaux et Plaine de Champagne",Marne,3501,,
51613,Verzenay,"CA Épernay, Coteaux et Plaine de Champagne",Marne,1060,,
51614,Verzy,CU du Grand Reims,Marne,997,,
51616,Vésigneul-sur-Marne,CU du Grand Reims,Marne,240,,
51617,La Veuve,CC de la Moivre à la Coole,Marne,625,,
51618,Le Vézier,CA de Châlons-en-Champagne,Marne,194,,
51619,Le Vieil-Dampierre,CC de la Brie Champenoise,Marne,118,,
51620,Vienne-la-Ville,CC de l'Argonne Champenoise,Marne,180,,
51621,Vienne-le-Château,CC de l'Argonne Champenoise,Marne,527,,
51622,Ville-Dommange,CC de l'Argonne Champenoise,Marne,409,,
51623,Ville-en-Selve,CU du Grand Reims,Marne,325,,
51624,Ville-en-Tardenois,CU du Grand Reims,Marne,663,,
51625,Villeneuve-la-Lionne,CU du Grand Reims,Marne,288,,
51626,La Villeneuve-lès-Charleville,CC de Sézanne-Sud Ouest Marnais,Marne,114,,
51627,Villeneuve-Renneville-Chevigny,CC de la Brie Champenoise,Marne,322,,
51628,Villeneuve-Saint-Vistre-et-Villevotte,"CA Épernay, Coteaux et Plaine de Champagne",Marne,128,,
51629,Villers-Allerand,CC de Sézanne-Sud Ouest Marnais,Marne,903,,
51630,Villers-aux-Bois,CU du Grand Reims,Marne,331,,
51631,Villers-aux-Nœuds,"CA Épernay, Coteaux et Plaine de Champagne",Marne,192,,
51632,Villers-en-Argonne,CU du Grand Reims,Marne,238,,
51633,Villers-Franqueux,CC de l'Argonne Champenoise,Marne,313,,
51634,Villers-le-Château,CU du Grand Reims,Marne,262,,
51635,Villers-le-Sec,CA de Châlons-en-Champagne,Marne,118,,
51636,Villers-Marmery,CC Côtes de Champagne et Val de Saulx,Marne,535,,
51637,Villers-sous-Châtillon,CU du Grand Reims,Marne,215,,
51638,Villeseneux,CC des Paysages de la Champagne,Marne,226,,
51639,La Ville-sous-Orbais,"CA Épernay, Coteaux et Plaine de Champagne",Marne,50,,
51640,Ville-sur-Tourbe,CC des Paysages de la Champagne,Marne,220,,
51641,Villevenard,CC de l'Argonne Champenoise,Marne,217,,
51642,Villiers-aux-Corneilles,CC des Paysages de la Champagne,Marne,113,,
51643,Vinay,CC de Sézanne-Sud Ouest Marnais,Marne,594,,
51644,Vincelles,"CA Épernay, Coteaux et Plaine de Champagne",Marne,293,,
51645,Vindey,CC des Paysages de la Champagne,Marne,118,,
51646,Virginy,CC de Sézanne-Sud Ouest Marnais,Marne,87,,
51647,Vitry-en-Perthois,CC de l'Argonne Champenoise,Marne,852,,
51648,Vitry-la-Ville,CC Côtes de Champagne et Val de Saulx,Marne,386,,
51649,Vitry-le-François,CC de la Moivre à la Coole,Marne,12416,3,0.000241624
51650,Voilemont,"CC de Vitry, Champagne et Der",Marne,49,,
51652,Vouarces,CC de l'Argonne Champenoise,Marne,60,,
51654,Vouillers,CC de Sézanne-Sud Ouest Marnais,Marne,264,,
51655,Vouzy,CA de Saint-Dizier Der et Blaise,Marne,298,,
51656,Vraux,"CA Épernay, Coteaux et Plaine de Champagne",Marne,468,,
51657,Vrigny,CA de Châlons-en-Champagne,Marne,232,,
51658,Vroil,CU du Grand Reims,Marne,104,,
51659,Wargemoulin-Hurlus,CC Côtes de Champagne et Val de Saulx,Marne,47,,
51660,Warmeriville,CC de l'Argonne Champenoise,Marne,2494,,
51662,Witry-lès-Reims,CU du Grand Reims,Marne,5075,,
51663,Magenta,CU du Grand Reims,Marne,1725,,
52001,Ageville,"CA Épernay, Coteaux et Plaine de Champagne",Marne,317,,
52002,Aigremont,CA de Chaumont,Marne,20,,
52003,Aillianville,CC des Savoir-Faire,Haute-Marne,167,,
52004,Aingoulaincourt,CC Meuse Rognon,Haute-Marne,13,,
52005,Aizanville,CC du Bassin de Joinville en Champagne,Haute-Marne,38,,
52006,Allichamps,CC des Trois Forêts,Haute-Marne,351,,
52007,Ambonville,CA de Saint-Dizier Der et Blaise,Haute-Marne,84,,
52008,Andelot-Blancheville,CC du Bassin de Joinville en Champagne,Haute-Marne,880,,
52009,Andilly-en-Bassigny,CC Meuse Rognon,Haute-Marne,109,,
